Mem_used Mem_free Mem_total Mem_Disp Date Time Elapsed_time
1712860 2591256 7088316 5129988 2022-12-28 11:12:28 134780
1719476 2584380 7088316 5123372 2022-12-28 11:12:33 134785
1714564 2589528 7088316 5128284 2022-12-28 11:12:38 134790
1717244 2586592 7088316 5125604 2022-12-28 11:12:43 134795
1718276 2585792 7088316 5124572 2022-12-28 11:12:48 134800
1715960 2587848 7088316 5126888 2022-12-28 11:12:53 134805
1709504 2594540 7088316 5133344 2022-12-28 11:12:58 134810
1721356 2582424 7088316 5121492 2022-12-28 11:13:03 134815
1717984 2586040 7088316 5124864 2022-12-28 11:13:08 134820
1731308 2572448 7088316 5111540 2022-12-28 11:13:13 134825
1726752 2577248 7088316 5116096 2022-12-28 11:13:18 134830
1732976 2570772 7088316 5109872 2022-12-28 11:13:23 134835
1721324 2582676 7088316 5121524 2022-12-28 11:13:28 134840
1714732 2589012 7088316 5128116 2022-12-28 11:13:33 134845
1718528 2585468 7088316 5124324 2022-12-28 11:13:38 134850
1720264 2583472 7088316 5122588 2022-12-28 11:13:43 134855
1718648 2585332 7088316 5124204 2022-12-28 11:13:48 134860
1720204 2583520 7088316 5122644 2022-12-28 11:13:53 134865
1714916 2589052 7088316 5127884 2022-12-28 11:13:58 134870
1715304 2588408 7088316 5127496 2022-12-28 11:14:03 134875
1711392 2592564 7088316 5131408 2022-12-28 11:14:08 134880
1727012 2576696 7088316 5115784 2022-12-28 11:14:13 134885
1717264 2586668 7088316 5125536 2022-12-28 11:14:19 134890
1714168 2589504 7088316 5128620 2022-12-28 11:14:24 134895
1707476 2596436 7088316 5135320 2022-12-28 11:14:29 134900
1708628 2595032 7088316 5134172 2022-12-28 11:14:34 134905
1716924 2586984 7088316 5125872 2022-12-28 11:14:39 134910
1714872 2588772 7088316 5127920 2022-12-28 11:14:44 134915
1714964 2588916 7088316 5127828 2022-12-28 11:14:49 134920
1710380 2593236 7088316 5132412 2022-12-28 11:14:54 134925
1713272 2590588 7088316 5129520 2022-12-28 11:14:59 134930
1722304 2581292 7088316 5120488 2022-12-28 11:15:04 134935
1708084 2595744 7088316 5134708 2022-12-28 11:15:09 134940
1714812 2588768 7088316 5127980 2022-12-28 11:15:14 134945
1711164 2592644 7088316 5131624 2022-12-28 11:15:19 134950
1719492 2584056 7088316 5123296 2022-12-28 11:15:24 134955
1716268 2587512 7088316 5126520 2022-12-28 11:15:29 134960
1716528 2586992 7088316 5126260 2022-12-28 11:15:34 134965
1721076 2582676 7088316 5121712 2022-12-28 11:15:39 134970
1720096 2583396 7088316 5122692 2022-12-28 11:15:44 134975
1711532 2592192 7088316 5131256 2022-12-28 11:15:49 134980
1729100 2574364 7088316 5113688 2022-12-28 11:15:54 134985
1702968 2600732 7088316 5139820 2022-12-28 11:15:59 134990
1708744 2594692 7088316 5134044 2022-12-28 11:16:04 134995
1714508 2589164 7088316 5128280 2022-12-28 11:16:09 135000
1712424 2590984 7088316 5130364 2022-12-28 11:16:14 135005
1706520 2597128 7088316 5136336 2022-12-28 11:16:19 135010
1716088 2587300 7088316 5126768 2022-12-28 11:16:24 135015
1708732 2594900 7088316 5134124 2022-12-28 11:16:29 135020
1709460 2593912 7088316 5133396 2022-12-28 11:16:34 135025
1724576 2579032 7088316 5118280 2022-12-28 11:16:40 135030
1694928 2608424 7088316 5147924 2022-12-28 11:16:45 135035
1695280 2608316 7088316 5147576 2022-12-28 11:16:50 135040
1705200 2598144 7088316 5137656 2022-12-28 11:16:55 135045
1699472 2604116 7088316 5143384 2022-12-28 11:17:00 135050
1711736 2591596 7088316 5131120 2022-12-28 11:17:05 135055
1704068 2599504 7088316 5138788 2022-12-28 11:17:10 135060
1706132 2597176 7088316 5136724 2022-12-28 11:17:15 135065
1716076 2587464 7088316 5126776 2022-12-28 11:17:20 135070
1717868 2585420 7088316 5124988 2022-12-28 11:17:25 135075
1711664 2591872 7088316 5131188 2022-12-28 11:17:30 135080
1698636 2604760 7088316 5144220 2022-12-28 11:17:35 135085
1708588 2594788 7088316 5134268 2022-12-28 11:17:40 135090
1710920 2592452 7088316 5131936 2022-12-28 11:17:45 135095
1715128 2588220 7088316 5127752 2022-12-28 11:17:50 135100
1712020 2591320 7088316 5130860 2022-12-28 11:17:55 135105
1709608 2593712 7088316 5133272 2022-12-28 11:18:00 135110
1715004 2588308 7088316 5127852 2022-12-28 11:18:05 135115
1713800 2589492 7088316 5129060 2022-12-28 11:18:10 135120
1718044 2585244 7088316 5124816 2022-12-28 11:18:15 135125
1714088 2589172 7088316 5128776 2022-12-28 11:18:20 135130
1717056 2586316 7088316 5125940 2022-12-28 11:18:25 135135
1718660 2584452 7088316 5124336 2022-12-28 11:18:30 135140
1716756 2586592 7088316 5126236 2022-12-28 11:18:35 135145
1717708 2585372 7088316 5125284 2022-12-28 11:18:40 135150
1723780 2579540 7088316 5119216 2022-12-28 11:18:45 135155
1698696 2604356 7088316 5144296 2022-12-28 11:18:50 135160
1706248 2597044 7088316 5136748 2022-12-28 11:18:55 135165
1714048 2588980 7088316 5128948 2022-12-28 11:19:01 135170
1708140 2595120 7088316 5134856 2022-12-28 11:19:06 135175
1696136 2606864 7088316 5146860 2022-12-28 11:19:11 135180
1713704 2589532 7088316 5129292 2022-12-28 11:19:16 135185
1709560 2593412 7088316 5133440 2022-12-28 11:19:21 135190
1711128 2592088 7088316 5131864 2022-12-28 11:19:26 135195
1712888 2590196 7088316 5130108 2022-12-28 11:19:31 135200
1711892 2591308 7088316 5131100 2022-12-28 11:19:36 135205
1712700 2590236 7088316 5130300 2022-12-28 11:19:41 135210
1707288 2595896 7088316 5135708 2022-12-28 11:19:46 135215
1702444 2600480 7088316 5140552 2022-12-28 11:19:51 135220
1713980 2589188 7088316 5129016 2022-12-28 11:19:56 135225
1712620 2590276 7088316 5130376 2022-12-28 11:20:01 135230
1716808 2586328 7088316 5126188 2022-12-28 11:20:06 135235
1704492 2598376 7088316 5138504 2022-12-28 11:20:11 135240
1711400 2591708 7088316 5131596 2022-12-28 11:20:16 135245
1711084 2591584 7088316 5131912 2022-12-28 11:20:21 135250
1712020 2590932 7088316 5130968 2022-12-28 11:20:26 135255
1705540 2597448 7088316 5137452 2022-12-28 11:20:31 135260
1712808 2590000 7088316 5130172 2022-12-28 11:20:36 135265
1723864 2579240 7088316 5119132 2022-12-28 11:20:41 135270
1712900 2590008 7088316 5130096 2022-12-28 11:20:46 135275
1724988 2577908 7088316 5118012 2022-12-28 11:20:51 135280
1719128 2583624 7088316 5123872 2022-12-28 11:20:56 135285
1711972 2590896 7088316 5131028 2022-12-28 11:21:01 135290
1711520 2591324 7088316 5131480 2022-12-28 11:21:06 135295
1719264 2583680 7088316 5123668 2022-12-28 11:21:11 135300
1723104 2579576 7088316 5119804 2022-12-28 11:21:17 135305
1725464 2577580 7088316 5117476 2022-12-28 11:21:22 135310
1718320 2584332 7088316 5124620 2022-12-28 11:21:27 135315
1721008 2581708 7088316 5121920 2022-12-28 11:21:32 135320
1717428 2585148 7088316 5125508 2022-12-28 11:21:37 135325
1716972 2585932 7088316 5125960 2022-12-28 11:21:42 135330
1729796 2572712 7088316 5113128 2022-12-28 11:21:47 135335
1726420 2576260 7088316 5116512 2022-12-28 11:21:52 135340
1723632 2578908 7088316 5119304 2022-12-28 11:21:57 135345
1714092 2588688 7088316 5128844 2022-12-28 11:22:02 135350
1724396 2578240 7088316 5118540 2022-12-28 11:22:07 135355
1714560 2588192 7088316 5128376 2022-12-28 11:22:12 135360
1726108 2576504 7088316 5116828 2022-12-28 11:22:17 135365
1719168 2583556 7088316 5123768 2022-12-28 11:22:22 135370
1728936 2573516 7088316 5113996 2022-12-28 11:22:27 135375
1715356 2587336 7088316 5127576 2022-12-28 11:22:32 135380
1721324 2581100 7088316 5121608 2022-12-28 11:22:37 135385
1719456 2583208 7088316 5123476 2022-12-28 11:22:42 135390
1713556 2588844 7088316 5129376 2022-12-28 11:22:47 135395
1720564 2582076 7088316 5122364 2022-12-28 11:22:52 135400
1716508 2585864 7088316 5126420 2022-12-28 11:22:57 135405
1705888 2596720 7088316 5137040 2022-12-28 11:23:02 135410
1701952 2600396 7088316 5140976 2022-12-28 11:23:07 135415
1717360 2585216 7088316 5125568 2022-12-28 11:23:12 135420
1721928 2580384 7088316 5121000 2022-12-28 11:23:17 135425
1721012 2581536 7088316 5121916 2022-12-28 11:23:22 135430
1720660 2581624 7088316 5122268 2022-12-28 11:23:27 135435
1721340 2581184 7088316 5121588 2022-12-28 11:23:32 135440
1725080 2577176 7088316 5117848 2022-12-28 11:23:38 135445
1723728 2578768 7088316 5119200 2022-12-28 11:23:43 135450
1721436 2580792 7088316 5121508 2022-12-28 11:23:48 135455
1716432 2586040 7088316 5126508 2022-12-28 11:23:53 135460
1712104 2590104 7088316 5130836 2022-12-28 11:23:58 135465
1720040 2582416 7088316 5122900 2022-12-28 11:24:03 135470
1733948 2568244 7088316 5108992 2022-12-28 11:24:08 135475
1725776 2576652 7088316 5117160 2022-12-28 11:24:13 135480
1718464 2583700 7088316 5124472 2022-12-28 11:24:18 135485
1721224 2581180 7088316 5121712 2022-12-28 11:24:23 135490
1723744 2578392 7088316 5119192 2022-12-28 11:24:28 135495
1723340 2579036 7088316 5119596 2022-12-28 11:24:33 135500
1726036 2576200 7088316 5116900 2022-12-28 11:24:38 135505
1726636 2575584 7088316 5116300 2022-12-28 11:24:43 135510
1715800 2586404 7088316 5127136 2022-12-28 11:24:48 135515
1720092 2582096 7088316 5122844 2022-12-28 11:24:53 135520
1726116 2576060 7088316 5116820 2022-12-28 11:24:58 135525
1705852 2596320 7088316 5137088 2022-12-28 11:25:03 135530
1722020 2580136 7088316 5120920 2022-12-28 11:25:08 135535
1727592 2574556 7088316 5115348 2022-12-28 11:25:13 135540
1717148 2584980 7088316 5125800 2022-12-28 11:25:18 135545
1715568 2586548 7088316 5127376 2022-12-28 11:25:23 135550
1725040 2577060 7088316 5117888 2022-12-28 11:25:28 135555
1719860 2582224 7088316 5123064 2022-12-28 11:25:33 135560
1719872 2582200 7088316 5123056 2022-12-28 11:25:38 135565
1731332 2570736 7088316 5111596 2022-12-28 11:25:43 135570
1727100 2574956 7088316 5115828 2022-12-28 11:25:48 135575
1717544 2584496 7088316 5125452 2022-12-28 11:25:54 135580
1718128 2583900 7088316 5124868 2022-12-28 11:25:59 135585
1721468 2580548 7088316 5121528 2022-12-28 11:26:04 135590
1710516 2591488 7088316 5132480 2022-12-28 11:26:09 135595
1718400 2583596 7088316 5124592 2022-12-28 11:26:14 135600
1714436 2587548 7088316 5128556 2022-12-28 11:26:19 135605
1720892 2581076 7088316 5122100 2022-12-28 11:26:24 135610
1726296 2575648 7088316 5116696 2022-12-28 11:26:29 135615
1720420 2581512 7088316 5122572 2022-12-28 11:26:34 135620
1717916 2584004 7088316 5125076 2022-12-28 11:26:39 135625
1718776 2583140 7088316 5124216 2022-12-28 11:26:44 135630
1724380 2577528 7088316 5118612 2022-12-28 11:26:49 135635
1720472 2581428 7088316 5122520 2022-12-28 11:26:54 135640
1725604 2576284 7088316 5117380 2022-12-28 11:26:59 135645
1725384 2576488 7088316 5117608 2022-12-28 11:27:04 135650
1721316 2580544 7088316 5121676 2022-12-28 11:27:09 135655
1724124 2577720 7088316 5118868 2022-12-28 11:27:14 135660
1732704 2569140 7088316 5110288 2022-12-28 11:27:19 135665
1726836 2574988 7088316 5116156 2022-12-28 11:27:24 135670
1726968 2574848 7088316 5116024 2022-12-28 11:27:29 135675
1720388 2581416 7088316 5122604 2022-12-28 11:27:34 135680
1715708 2586088 7088316 5127284 2022-12-28 11:27:39 135685
1724204 2577580 7088316 5118788 2022-12-28 11:27:44 135690
1723076 2578712 7088316 5119924 2022-12-28 11:27:49 135695
1716064 2585704 7088316 5126936 2022-12-28 11:27:54 135700
1716760 2584996 7088316 5126224 2022-12-28 11:27:59 135705
1723016 2578728 7088316 5119968 2022-12-28 11:28:04 135710
1714468 2587392 7088316 5128520 2022-12-28 11:28:09 135715
1721776 2579824 7088316 5121212 2022-12-28 11:28:15 135720
1728908 2572936 7088316 5114088 2022-12-28 11:28:20 135725
1722932 2578644 7088316 5120064 2022-12-28 11:28:25 135730
1715396 2586420 7088316 5127600 2022-12-28 11:28:30 135735
1719960 2581716 7088316 5123028 2022-12-28 11:28:35 135740
1716012 2585648 7088316 5126976 2022-12-28 11:28:40 135745
1715444 2586204 7088316 5127540 2022-12-28 11:28:45 135750
1716660 2584976 7088316 5126324 2022-12-28 11:28:50 135755
1723304 2578324 7088316 5119680 2022-12-28 11:28:55 135760
1721616 2580000 7088316 5121368 2022-12-28 11:29:00 135765
1709664 2591932 7088316 5133320 2022-12-28 11:29:05 135770
1709912 2591676 7088316 5133072 2022-12-28 11:29:10 135775
1716492 2585080 7088316 5126496 2022-12-28 11:29:15 135780
1720524 2581036 7088316 5122460 2022-12-28 11:29:20 135785
1720552 2581000 7088316 5122432 2022-12-28 11:29:25 135790
1724344 2577204 7088316 5118640 2022-12-28 11:29:30 135795
1710412 2591120 7088316 5132572 2022-12-28 11:29:35 135800
1728676 2572848 7088316 5114312 2022-12-28 11:29:40 135805
1736724 2564792 7088316 5106260 2022-12-28 11:29:45 135810
1721584 2579916 7088316 5121400 2022-12-28 11:29:50 135815
1712252 2589372 7088316 5130732 2022-12-28 11:29:55 135820
1717196 2584272 7088316 5125788 2022-12-28 11:30:00 135825
1718684 2582780 7088316 5124300 2022-12-28 11:30:05 135830
1732056 2569388 7088316 5110868 2022-12-28 11:30:10 135835
1720452 2580992 7088316 5122472 2022-12-28 11:30:15 135840
1717320 2584104 7088316 5125608 2022-12-28 11:30:20 135845
1716032 2585384 7088316 5126892 2022-12-28 11:30:25 135850
1720808 2580592 7088316 5122116 2022-12-28 11:30:30 135855
1718416 2582972 7088316 5124508 2022-12-28 11:30:36 135860
1724344 2577032 7088316 5118584 2022-12-28 11:30:41 135865
1710884 2590468 7088316 5132040 2022-12-28 11:30:46 135870
1711628 2589720 7088316 5131296 2022-12-28 11:30:51 135875
1719300 2582036 7088316 5123628 2022-12-28 11:30:56 135880
1718864 2582456 7088316 5124060 2022-12-28 11:31:01 135885
1718036 2583268 7088316 5124888 2022-12-28 11:31:06 135890
1721548 2579748 7088316 5121380 2022-12-28 11:31:11 135895
1728644 2572640 7088316 5114284 2022-12-28 11:31:16 135900
1721356 2579912 7088316 5121564 2022-12-28 11:31:21 135905
1719028 2582228 7088316 5123892 2022-12-28 11:31:26 135910
1721008 2580236 7088316 5121912 2022-12-28 11:31:31 135915
1728832 2572404 7088316 5114088 2022-12-28 11:31:36 135920
1720220 2581008 7088316 5122700 2022-12-28 11:31:41 135925
1716368 2584840 7088316 5126544 2022-12-28 11:31:46 135930
1719276 2581924 7088316 5123636 2022-12-28 11:31:51 135935
1720064 2581108 7088316 5122848 2022-12-28 11:31:56 135940
1719472 2581684 7088316 5123440 2022-12-28 11:32:01 135945
1720068 2581076 7088316 5122844 2022-12-28 11:32:06 135950
1726592 2574532 7088316 5116320 2022-12-28 11:32:11 135955
1731048 2570064 7088316 5111864 2022-12-28 11:32:16 135960
1722576 2578524 7088316 5120336 2022-12-28 11:32:21 135965
1715204 2585880 7088316 5127768 2022-12-28 11:32:26 135970
1714368 2586704 7088316 5128600 2022-12-28 11:32:31 135975
1718404 2582652 7088316 5124576 2022-12-28 11:32:36 135980
1718548 2582496 7088316 5124364 2022-12-28 11:32:41 135985
1730744 2570284 7088316 5112156 2022-12-28 11:32:46 135990
1725624 2575404 7088316 5117288 2022-12-28 11:32:51 135995
1727164 2573844 7088316 5115808 2022-12-28 11:32:57 136000
1726016 2575108 7088316 5116900 2022-12-28 11:33:02 136005
1730552 2570428 7088316 5112360 2022-12-28 11:33:07 136010
1730028 2570940 7088316 5112888 2022-12-28 11:33:12 136015
1730348 2570608 7088316 5112568 2022-12-28 11:33:17 136020
1723024 2577916 7088316 5119892 2022-12-28 11:33:22 136025
1729664 2571388 7088316 5113252 2022-12-28 11:33:27 136030
1723420 2577360 7088316 5119496 2022-12-28 11:33:32 136035
1715956 2585068 7088316 5126964 2022-12-28 11:33:37 136040
1721864 2578888 7088316 5121056 2022-12-28 11:33:42 136045
1719832 2581164 7088316 5123152 2022-12-28 11:33:47 136050
1725164 2575560 7088316 5117820 2022-12-28 11:33:52 136055
1727124 2573844 7088316 5115860 2022-12-28 11:33:57 136060
1729964 2570736 7088316 5113020 2022-12-28 11:34:02 136065
1728732 2572212 7088316 5114252 2022-12-28 11:34:07 136070
1724876 2575928 7088316 5118040 2022-12-28 11:34:12 136075
1721896 2578888 7088316 5121020 2022-12-28 11:34:17 136080
1724784 2575988 7088316 5118132 2022-12-28 11:34:22 136085
1728320 2572440 7088316 5114596 2022-12-28 11:34:27 136090
1721960 2578924 7088316 5120956 2022-12-28 11:34:32 136095
1729432 2571188 7088316 5113508 2022-12-28 11:34:37 136100
1727440 2573432 7088316 5115500 2022-12-28 11:34:42 136105
1716688 2583908 7088316 5126252 2022-12-28 11:34:47 136110
1721796 2579040 7088316 5121144 2022-12-28 11:34:52 136115
1718436 2582132 7088316 5124504 2022-12-28 11:34:57 136120
1727180 2573624 7088316 5115756 2022-12-28 11:35:02 136125
1715864 2584676 7088316 5127072 2022-12-28 11:35:07 136130
1725668 2575116 7088316 5117268 2022-12-28 11:35:13 136135
1719688 2580824 7088316 5123248 2022-12-28 11:35:18 136140
1712408 2588348 7088316 5130528 2022-12-28 11:35:23 136145
1712788 2587696 7088316 5130148 2022-12-28 11:35:28 136150
1723756 2576976 7088316 5119180 2022-12-28 11:35:33 136155
1721656 2578800 7088316 5121280 2022-12-28 11:35:38 136160
1723808 2576900 7088316 5119128 2022-12-28 11:35:43 136165
1715180 2585264 7088316 5127756 2022-12-28 11:35:48 136170
1717068 2583632 7088316 5125868 2022-12-28 11:35:53 136175
1721832 2578608 7088316 5121104 2022-12-28 11:35:58 136180
1710840 2589856 7088316 5132096 2022-12-28 11:36:03 136185
1717060 2583352 7088316 5125876 2022-12-28 11:36:08 136190
1723184 2577476 7088316 5119752 2022-12-28 11:36:13 136195
1718072 2582316 7088316 5124864 2022-12-28 11:36:18 136200
1716676 2583956 7088316 5126260 2022-12-28 11:36:23 136205
1716152 2584208 7088316 5126784 2022-12-28 11:36:28 136210
1733016 2567580 7088316 5109920 2022-12-28 11:36:33 136215
1720956 2579376 7088316 5121980 2022-12-28 11:36:38 136220
1721020 2579556 7088316 5121916 2022-12-28 11:36:43 136225
1723876 2576560 7088316 5119060 2022-12-28 11:36:48 136230
1728108 2572312 7088316 5114824 2022-12-28 11:36:53 136235
1713840 2586564 7088316 5129092 2022-12-28 11:36:58 136240
1712008 2588384 7088316 5130924 2022-12-28 11:37:03 136245
1725988 2574388 7088316 5116944 2022-12-28 11:37:08 136250
1716240 2584124 7088316 5126696 2022-12-28 11:37:13 136255
1722020 2578328 7088316 5120916 2022-12-28 11:37:18 136260
1714932 2585404 7088316 5128004 2022-12-28 11:37:23 136265
1715960 2584364 7088316 5126976 2022-12-28 11:37:28 136270
1712908 2587404 7088316 5130024 2022-12-28 11:37:34 136275
1721268 2579028 7088316 5121664 2022-12-28 11:37:39 136280
1716608 2583672 7088316 5126324 2022-12-28 11:37:44 136285
1716868 2583400 7088316 5126064 2022-12-28 11:37:49 136290
1722672 2577584 7088316 5120260 2022-12-28 11:37:54 136295
1712880 2587360 7088316 5130004 2022-12-28 11:37:59 136300
1720364 2579864 7088316 5122520 2022-12-28 11:38:04 136305
1719708 2580504 7088316 5123156 2022-12-28 11:38:09 136310
1713632 2586568 7088316 5129232 2022-12-28 11:38:14 136315
1729608 2570576 7088316 5113256 2022-12-28 11:38:19 136320
1720960 2579212 7088316 5121904 2022-12-28 11:38:24 136325
1726264 2573892 7088316 5116600 2022-12-28 11:38:29 136330
1708552 2591592 7088316 5134312 2022-12-28 11:38:34 136335
1709008 2591248 7088316 5133860 2022-12-28 11:38:39 136340
1711840 2588276 7088316 5131028 2022-12-28 11:38:44 136345
1710016 2590088 7088316 5132856 2022-12-28 11:38:49 136350
1708960 2591128 7088316 5133912 2022-12-28 11:38:54 136355
1707328 2592744 7088316 5135544 2022-12-28 11:38:59 136360
1708244 2591816 7088316 5134628 2022-12-28 11:39:04 136365
1711308 2588736 7088316 5131564 2022-12-28 11:39:09 136370
1702724 2597304 7088316 5140148 2022-12-28 11:39:14 136375
1710444 2589568 7088316 5132428 2022-12-28 11:39:19 136380
1723936 2576060 7088316 5118936 2022-12-28 11:39:24 136385
1713732 2586260 7088316 5129140 2022-12-28 11:39:29 136390
1708804 2591172 7088316 5134060 2022-12-28 11:39:34 136395
1693776 2606200 7088316 5149096 2022-12-28 11:39:39 136400
1704600 2595352 7088316 5138272 2022-12-28 11:39:44 136405
1700448 2599488 7088316 5142432 2022-12-28 11:39:49 136410
